trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
661 @ 2024-01-01-21-43-58.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[3],,,,,path,,
661 @ 2024-01-01-21-43-58.json,3,3,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
661 @ 2024-01-01-21-43-58.json,5,5,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
661 @ 2024-01-01-21-43-58.json,7,7,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,chatgp
661 @ 2024-01-01-21-43-58.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div/div/div/ul[1]/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,Chatgpt,
661 @ 2024-01-01-21-43-58.json,11,11,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
661 @ 2024-01-01-21-43-58.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/section[1]/div[2]/div/div[1]/a[1]/span,,,,,span,New issue,
661 @ 2024-01-01-21-43-58.json,15,15,mouseup,//*[@id='issue_title'],,text,,,input,,
661 @ 2024-01-01-21-43-58.json,17,17,keystroke,//*[@id='issue_title'],,text,,,input,,
661 @ 2024-01-01-21-43-58.json,19,19,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/form[1]/div[6]/button[1]/span,,,,,span,Create issue,
661 @ 2024-01-02-23-36-54.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
661 @ 2024-01-02-23-36-54.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
661 @ 2024-01-02-23-36-54.json,5,5,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,chatGP
661 @ 2024-01-02-23-36-54.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div/div/div/ul[1]/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,Chatgpt,
661 @ 2024-01-02-23-36-54.json,9,9,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
661 @ 2024-01-02-23-36-54.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/section[1]/div[2]/div/div[1]/a[1]/span,,,,,span,New issue,
661 @ 2024-01-02-23-36-54.json,13,13,keystroke,//*[@id='issue_title'],,text,,,input,,
661 @ 2024-01-02-23-36-54.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/form[1]/div[6]/button[1]/span,,,,,span,Create issue,
661 @ 2024-01-05-21-44-19.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
661 @ 2024-01-05-21-44-19.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
661 @ 2024-01-05-21-44-19.json,5,5,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,ChatGP
661 @ 2024-01-05-21-44-19.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div/div/div/ul[1]/li[2]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Convex Eggtart /,
661 @ 2024-01-05-21-44-19.json,9,9,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
661 @ 2024-01-05-21-44-19.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[1]/div[2]/a[3]/span,,,,,span,New issue,
661 @ 2024-01-05-21-44-19.json,13,13,keystroke,//*[@id='issue_title'],,text,,,input,,
661 @ 2024-01-05-21-44-19.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/form[1]/div[6]/button[1]/span,,,,,span,Create issue,
